,element_id,sentiment
1473,1473,0.24140394
1474,1474,0.297685999
1475,1475,0
1476,1476,-0.034495627
1477,1477,0
1478,1478,0.390586759
1479,1479,0.390586759
1480,1480,0.390586759
1481,1481,0.390586759
1482,1482,0
1483,1483,0.390586759
1484,1484,-0.05221408
1485,1485,0.297685999
1486,1486,0.297685999
1487,1487,0
1488,1488,-0.030316953
1489,1489,0
1490,1490,0
1491,1491,-0.030316953
1492,1492,0
1493,1493,0
1494,1494,0
1495,1495,0
1496,1496,0.18348302
1497,1497,0.136947973
1498,1498,-0.034495627
1499,1499,0
1500,1500,0.18348302
1501,1501,0
1502,1502,0.038888889
1503,1503,0.038888889
1504,1504,0.16825188
1505,1505,0
1506,1506,0.136947973
1507,1507,0.136947973
1508,1508,0.136947973
1509,1509,0.52
1510,1510,0
1511,1511,0.136947973
1512,1512,-0.034495627
1513,1513,-0.034495627
1514,1514,0
1515,1515,0.136947973
1516,1516,0
1517,1517,-0.034495627
1518,1518,0.136947973
1519,1519,0.083152184
1520,1520,0.18348302
1521,1521,0
1522,1522,0
1523,1523,0.18348302
1524,1524,0
1525,1525,0
1526,1526,-0.034495627
1527,1527,0
1528,1528,0
1529,1529,-0.034495627
1530,1530,0.315316843
1531,1531,0.315316843
1532,1532,0
1533,1533,0
1534,1534,0
1535,1535,0
1536,1536,-0.11785113
1537,1537,0.297685999
1538,1538,-0.030316953
1539,1539,0
1540,1540,-0.030316953
1541,1541,-0.030316953
1542,1542,-0.030316953
1543,1543,0
1544,1544,0.100790526
1545,1545,0.297685999
1546,1546,0.100790526
1547,1547,0.100790526
1548,1548,0
1549,1549,0
1550,1550,-0.006007968
1551,1551,0
1552,1552,0
1553,1553,-0.034495627
1554,1554,0
1555,1555,0.16825188
1556,1556,0.16825188
1557,1557,0.16825188
1558,1558,0
1559,1559,-0.034495627
1560,1560,0.112389884
1561,1561,0
1562,1562,0
1563,1563,0
1564,1564,0.16825188
1565,1565,0
1566,1566,0
1567,1567,-0.033407655
1568,1568,0
1569,1569,0.16825188
1570,1570,0
1571,1571,0
1572,1572,-0.204827787
1573,1573,0
1574,1574,0.297685999
1575,1575,0
1576,1576,0.218940135
1577,1577,0
1578,1578,0.297685999
1579,1579,0
1580,1580,0
1581,1581,0
1582,1582,0.16825188
1583,1583,0.16825188
1584,1584,0.16825188
1585,1585,0
1586,1586,0
1587,1587,0.16825188
1588,1588,0.16825188
1589,1589,-0.032274861
1590,1590,0.096225045
1591,1591,0
1592,1592,-0.245035783
1593,1593,0
1594,1594,0.064549722
1595,1595,0
1596,1596,0.083152184
1597,1597,0.235339362
1598,1598,-0.034495627
1599,1599,0.297685999
1600,1600,0.1720618
1601,1601,0.083152184
1602,1602,0
1603,1603,0.297685999
1604,1604,0.247966008
1605,1605,0
1606,1606,0
1607,1607,-0.034495627
1608,1608,-0.034495627
1609,1609,-0.034495627
1610,1610,0
1611,1611,-0.033407655
1612,1612,-0.034495627
1613,1613,-0.034495627
1614,1614,0
1615,1615,-0.034495627
1616,1616,-0.034495627
1617,1617,-0.097072534
1618,1618,0
1619,1619,-0.034495627
1620,1620,-0.097072534
1621,1621,-0.097072534
1622,1622,0
1623,1623,-0.097072534
1624,1624,0
1625,1625,-0.034495627
1626,1626,-0.034495627
1627,1627,0
1628,1628,-0.034495627
1629,1629,-0.034495627
1630,1630,-0.034495627
1631,1631,-0.030316953
1632,1632,-0.033407655
1633,1633,-0.078311549
1634,1634,0
1635,1635,0
1636,1636,-0.303808165
1637,1637,0
1638,1638,0
1639,1639,-0.033407655
1640,1640,0
1641,1641,0
1642,1642,0
1643,1643,0
1644,1644,0.247966008
1645,1645,0
1646,1646,0.247966008
1647,1647,0.247966008
1648,1648,0
1649,1649,0
1650,1650,0.247966008
1651,1651,0.247966008
1652,1652,0
1653,1653,0.247966008
1654,1654,0
1655,1655,0
1656,1656,0.243501619
1657,1657,0
1658,1658,0
1659,1659,0
1660,1660,0
1661,1661,0
1662,1662,0
1663,1663,0
1664,1664,0.087038828
1665,1665,0
1666,1666,0
1667,1667,0
1668,1668,0
1669,1669,0
1670,1670,0
1671,1671,0
1672,1672,0
1673,1673,0
1674,1674,0
1675,1675,0
1676,1676,0
1677,1677,0
1678,1678,-0.028347335
1679,1679,0
1680,1680,-0.063627252
1681,1681,0.064446105
1682,1682,0
1683,1683,0
1684,1684,-0.063627252
1685,1685,-0.1841153
1686,1686,0
1687,1687,0.314811612
1688,1688,0.372570936
1689,1689,0
1690,1690,0
1691,1691,0
1692,1692,0.008451543
1693,1693,0
1694,1694,0
1695,1695,0
1696,1696,0
1697,1697,0
1698,1698,0
1699,1699,0
1700,1700,0
1701,1701,0
1702,1702,0.117957746
1703,1703,0
1704,1704,-0.048112522
1705,1705,0
1706,1706,0
1707,1707,0
1708,1708,0
1709,1709,0
1710,1710,0
1711,1711,0
1712,1712,0
1713,1713,0
1714,1714,0.008451543
1715,1715,0
1716,1716,0
1717,1717,0
1718,1718,0
1719,1719,0
1720,1720,0
1721,1721,0
1722,1722,0
1723,1723,0
1724,1724,0
1725,1725,0
1726,1726,0
1727,1727,0
1728,1728,0.008451543
1729,1729,0
1730,1730,0
1731,1731,0
1732,1732,0
1733,1733,0
1734,1734,0
1735,1735,0.117957746
1736,1736,0
1737,1737,0
1738,1738,0
1739,1739,0
1740,1740,0
1741,1741,0
1742,1742,0
1743,1743,0
1744,1744,0
1745,1745,0
1746,1746,0
1747,1747,0
1748,1748,0.008451543
1749,1749,0
1750,1750,0
1751,1751,0
1752,1752,0
1753,1753,0
1754,1754,0
1755,1755,0
1756,1756,0
1757,1757,0
1758,1758,0
1759,1759,0
1760,1760,0
1761,1761,0.292975669
1762,1762,0
1763,1763,0
1764,1764,0
1765,1765,0
1766,1766,0
1767,1767,0
1768,1768,0
1769,1769,0
1770,1770,0
1771,1771,0
1772,1772,0
1773,1773,0
1774,1774,0
1775,1775,0
1776,1776,0
1777,1777,0
1778,1778,0
1779,1779,0
1780,1780,0
1781,1781,0
1782,1782,0
1783,1783,0
1784,1784,0
1785,1785,0
1786,1786,-0.090726471
1787,1787,0
1788,1788,0
1789,1789,0
1790,1790,0
1791,1791,0
1792,1792,0
1793,1793,0
1794,1794,0
1795,1795,0
1796,1796,0
1797,1797,0
1798,1798,0
1799,1799,0
1800,1800,0
1801,1801,0
1802,1802,0
1803,1803,0
1804,1804,0
1805,1805,0
1806,1806,0
1807,1807,0
1808,1808,0
1809,1809,-0.045165619
1810,1810,0
1811,1811,0
1812,1812,0
1813,1813,0
1814,1814,0.044194174
1815,1815,0.044194174
1816,1816,0
1817,1817,0
1818,1818,0
1819,1819,0
1820,1820,0
1821,1821,0
1822,1822,-0.057615661
1823,1823,0
1824,1824,0
1825,1825,0
1826,1826,0
1827,1827,0
1828,1828,0
1829,1829,0
1830,1830,0
1831,1831,0
1832,1832,0
1833,1833,0
1834,1834,0
1835,1835,0
1836,1836,0
1837,1837,0
1838,1838,0
1839,1839,0
1840,1840,0
1841,1841,0
1842,1842,0
1843,1843,0
1844,1844,-0.063627252
1845,1845,0
1846,1846,0
1847,1847,0
1848,1848,0
1849,1849,0.437426458
1850,1850,0
1851,1851,0
1852,1852,0
1853,1853,0
1854,1854,0
1855,1855,0
1856,1856,0
1857,1857,0
1858,1858,0
1859,1859,0
1860,1860,0
1861,1861,0
1862,1862,0
1863,1863,0
1864,1864,-0.057615661
1865,1865,0.404944332
1866,1866,0
1867,1867,0
1868,1868,0
1869,1869,0
1870,1870,0
1871,1871,0
1872,1872,0
1873,1873,0
1874,1874,0.103221284
1875,1875,0
1876,1876,0
1877,1877,0
1878,1878,0
1879,1879,0
1880,1880,0
1881,1881,0
1882,1882,0
1883,1883,0
1884,1884,0
1885,1885,0
1886,1886,0
1887,1887,0
1888,1888,0
1889,1889,0
1890,1890,0
1891,1891,0
1892,1892,0
1893,1893,0
1894,1894,0
1895,1895,0
1896,1896,0
1897,1897,0
1898,1898,0
1899,1899,0
1900,1900,0
1901,1901,0
1902,1902,0
1903,1903,0
1904,1904,0
1905,1905,0
1906,1906,0
1907,1907,0
1908,1908,0
1909,1909,0
1910,1910,0
1911,1911,0
1912,1912,0
1913,1913,0
1914,1914,0
1915,1915,0
1916,1916,0
1917,1917,0
1918,1918,0
1919,1919,0
1920,1920,0
1921,1921,0
1922,1922,0
1923,1923,0
1924,1924,0
1925,1925,0
1926,1926,0
1927,1927,0
1928,1928,0
1929,1929,0
1930,1930,0
1931,1931,0
1932,1932,0
1933,1933,0
1934,1934,-0.216506351
1935,1935,0
1936,1936,0
1937,1937,0.0625
1938,1938,0
1939,1939,0
1940,1940,0
1941,1941,0
1942,1942,0
1943,1943,0
1944,1944,0
1945,1945,0
1946,1946,0
1947,1947,0
1948,1948,0
1949,1949,0
1950,1950,0
1951,1951,0
1952,1952,0
1953,1953,0
1954,1954,0
1955,1955,0
1956,1956,0
1957,1957,0
1958,1958,0
1959,1959,0
1960,1960,0
1961,1961,0
1962,1962,0
1963,1963,0
1964,1964,0
1965,1965,0
1966,1966,0
1967,1967,0
1968,1968,0
1969,1969,0
1970,1970,0
1971,1971,0
1972,1972,0
1973,1973,0
1974,1974,0
1975,1975,0
1976,1976,0
1977,1977,0
1978,1978,0
1979,1979,0
1980,1980,0
1981,1981,0
1982,1982,-0.048112522
1983,1983,0
1984,1984,0
1985,1985,0
1986,1986,0
1987,1987,0
1988,1988,0
1989,1989,0
1990,1990,0
1991,1991,0
1992,1992,0
1993,1993,0
1994,1994,0
1995,1995,0
1996,1996,0
1997,1997,0
1998,1998,0
1999,1999,0
2000,2000,0
2001,2001,0
2002,2002,0
2003,2003,0
2004,2004,0
2005,2005,0
2006,2006,0
2007,2007,0
2008,2008,0
2009,2009,0
2010,2010,0
2011,2011,0
2012,2012,0
2013,2013,0
2014,2014,0
2015,2015,0
2016,2016,0
2017,2017,0
2018,2018,0
2019,2019,0
2020,2020,0
2021,2021,0
2022,2022,0
2023,2023,0
2024,2024,0
2025,2025,0
2026,2026,0
2027,2027,0
2028,2028,0
2029,2029,0
2030,2030,0
2031,2031,0
2032,2032,0
2033,2033,0
2034,2034,0
2035,2035,0
2036,2036,0.112389884
2037,2037,0
2038,2038,0
2039,2039,0
2040,2040,0
2041,2041,0
2042,2042,0
2043,2043,0
2044,2044,0
2045,2045,0
2046,2046,0
2047,2047,0
2048,2048,0
2049,2049,0
2050,2050,0
2051,2051,0
2052,2052,0
2053,2053,0
2054,2054,0
2055,2055,0
2056,2056,0
2057,2057,0
2058,2058,0
2059,2059,0
2060,2060,0
2061,2061,0
2062,2062,0
2063,2063,0
2064,2064,0
2065,2065,0
2066,2066,0
2067,2067,0
2068,2068,0
2069,2069,0
2070,2070,0
2071,2071,0
2072,2072,-0.337216548
2073,2073,0
2074,2074,0
2075,2075,0
2076,2076,0
2077,2077,0
2078,2078,0
2079,2079,0
2080,2080,0
2081,2081,0
2082,2082,0
2083,2083,0
2084,2084,0
2085,2085,0
2086,2086,0
2087,2087,0
2088,2088,0
2089,2089,0
2090,2090,0
2091,2091,0
2092,2092,0
2093,2093,0.471621109
2094,2094,0.471621109
2095,2095,0.471621109
2096,2096,0.471621109
2097,2097,0.471621109
2098,2098,0.471621109
2099,2099,0.471621109
2100,2100,0.471621109
2101,2101,0.471621109
2102,2102,0.471621109
2103,2103,0.471621109
2104,2104,0.471621109
2105,2105,0.471621109
2106,2106,0.471621109
2107,2107,0.471621109
2108,2108,0.471621109
2109,2109,0.471621109
2110,2110,0.471621109
2111,2111,0.471621109
2112,2112,0.471621109
2113,2113,0.471621109
2114,2114,0.471621109
2115,2115,0.471621109
2116,2116,0.471621109
2117,2117,0.471621109
2118,2118,0.471621109
2119,2119,0.471621109
2120,2120,0.471621109
2121,2121,0.471621109
2122,2122,0.471621109
2123,2123,0.471621109
2124,2124,0.471621109
2125,2125,0.471621109
2126,2126,0.471621109
2127,2127,0.471621109
2128,2128,0.471621109
2129,2129,0.471621109
2130,2130,0.471621109
2131,2131,0.471621109
2132,2132,0.471621109
2133,2133,0
2134,2134,0.471621109
2135,2135,0.471621109
2136,2136,0.471621109
2137,2137,0.471621109
2138,2138,0.471621109
2139,2139,0.471621109
2140,2140,0.471621109
2141,2141,0.045793456
2142,2142,0.471621109
2143,2143,0.471621109
2144,2144,0.471621109
2145,2145,0
2146,2146,0.471621109
2147,2147,0.471621109
2148,2148,0.471621109
2149,2149,0.471621109
2150,2150,0.471621109
2151,2151,0.471621109
2152,2152,0.471621109
2153,2153,0.471621109
2154,2154,0.471621109
2155,2155,0.294594152
2156,2156,0.471621109
2157,2157,0.471621109
2158,2158,0.471621109
2159,2159,0.280224269
2160,2160,0.471621109
2161,2161,0.471621109
2162,2162,0.471621109
2163,2163,0.471621109
2164,2164,0.471621109
2165,2165,0.471621109
2166,2166,0.471621109
2167,2167,0.471621109
2168,2168,0.471621109
2169,2169,0.471621109
2170,2170,0.471621109
2171,2171,0.471621109
2172,2172,0.471621109
2173,2173,0.471621109
2174,2174,0.471621109
2175,2175,-0.016080337
2176,2176,0.471621109
2177,2177,0.471621109
2178,2178,0.471621109
2179,2179,0.471621109
2180,2180,0.542245332
2181,2181,0.471621109
2182,2182,0.471621109
2183,2183,0.471621109
2184,2184,0.471621109
2185,2185,0.471621109
2186,2186,0.471621109
2187,2187,0.471621109
2188,2188,0.471621109
2189,2189,0.471621109
2190,2190,0.471621109
2191,2191,0.471621109
2192,2192,0.471621109
2193,2193,0.471621109
2194,2194,0.471621109
2195,2195,0.471621109
2196,2196,0.471621109
2197,2197,0.195
2198,2198,0.471621109
2199,2199,0.471621109
2200,2200,0.471621109
2201,2201,0.471621109
2202,2202,0.471621109
2203,2203,0.471621109
2204,2204,0.471621109
2205,2205,0.471621109
2206,2206,0.471621109
2207,2207,0.471621109
2208,2208,0.471621109
2209,2209,0.471621109
2210,2210,0.471621109
2211,2211,0.471621109
2212,2212,0.471621109
2213,2213,0.471621109
2214,2214,0.471621109
2215,2215,0.471621109
2216,2216,0.471621109
2217,2217,0.471621109
2218,2218,0.471621109
2219,2219,0.471621109
2220,2220,0.471621109
2221,2221,0.471621109
2222,2222,0.471621109
2223,2223,0.471621109
2224,2224,0.471621109
2225,2225,0.471621109
2226,2226,0.471621109
2227,2227,0.471621109
2228,2228,0.471621109
2229,2229,0.471621109
2230,2230,0.471621109
2231,2231,0.471621109
2232,2232,0.471621109
2233,2233,0.471621109
2234,2234,0.195
2235,2235,0.471621109
2236,2236,0.471621109
2237,2237,0.471621109
2238,2238,0.471621109
2239,2239,0.471621109
2240,2240,0.471621109
2241,2241,0.471621109
2242,2242,0.471621109
2243,2243,0.471621109
2244,2244,0.471621109
2245,2245,0.471621109
2246,2246,0.471621109
2247,2247,0.471621109
2248,2248,0.471621109
2249,2249,0.471621109
2250,2250,0.471621109
2251,2251,0.471621109
2252,2252,0.471621109
2253,2253,0.471621109
2254,2254,0.471621109
2255,2255,0.471621109
2256,2256,0.150755672
2257,2257,0.471621109
2258,2258,0.471621109
2259,2259,0.143412718
2260,2260,0.471621109
2261,2261,0.471621109
2262,2262,0.471621109
2263,2263,0
2264,2264,0
2265,2265,0.471621109
2266,2266,0.471621109
2267,2267,0.471621109
2268,2268,0.471621109
2269,2269,0.195
2270,2270,0.471621109
2271,2271,0.471621109
2272,2272,0.471621109
2273,2273,0.471621109
2274,2274,0.471621109
2275,2275,0.471621109
2276,2276,0.471621109
2277,2277,0.471621109
2278,2278,0.471621109
2279,2279,0.709929574
2280,2280,0.761350887
2281,2281,0.471621109
2282,2282,0.471621109
2283,2283,0.471621109
2284,2284,0.471621109
2285,2285,0.471621109
2286,2286,0.471621109
2287,2287,0.471621109
2288,2288,0.471621109
2289,2289,0.471621109
2290,2290,0.471621109
2291,2291,0.471621109
2292,2292,0.471621109
2293,2293,0.200239267
2294,2294,0.471621109
2295,2295,0.471621109
2296,2296,0.471621109
2297,2297,0.471621109
2298,2298,0.471621109
2299,2299,0.471621109
2300,2300,0.471621109
2301,2301,0.471621109
2302,2302,0.471621109
2303,2303,0.471621109
2304,2304,0.471621109
2305,2305,0.471621109
2306,2306,0.471621109
2307,2307,0.471621109
2308,2308,0.471621109
2309,2309,0.471621109
2310,2310,0.471621109
2311,2311,0.471621109
2312,2312,0.471621109
2313,2313,0.471621109
2314,2314,0.471621109
2315,2315,0.471621109
2316,2316,0.471621109
2317,2317,0.471621109
2318,2318,0.471621109
2319,2319,0
2320,2320,0.471621109
2321,2321,0.471621109
2322,2322,0.471621109
2323,2323,0.471621109
2324,2324,0.471621109
2325,2325,0.471621109
2326,2326,0.471621109
2327,2327,0.471621109
2328,2328,0.471621109
2329,2329,0.471621109
2330,2330,0.471621109
2331,2331,0.471621109
2332,2332,0.471621109
2333,2333,0.471621109
2334,2334,0.471621109
2335,2335,0.471621109
2336,2336,-0.154097264
2337,2337,0.471621109
2338,2338,0.471621109
2339,2339,0.471621109
2340,2340,0.471621109
2341,2341,0.471621109
2342,2342,0.471621109
2343,2343,0.471621109
2344,2344,0.471621109
2345,2345,0.471621109
2346,2346,0.471621109
2347,2347,0.471621109
2348,2348,0.471621109
2349,2349,0.471621109
2350,2350,0.471621109
2351,2351,0.15625
2352,2352,0.471621109
2353,2353,0.471621109
2354,2354,0.471621109
2355,2355,0.471621109
2356,2356,0.471621109
2357,2357,0.471621109
2358,2358,0.471621109
2359,2359,0.471621109
2360,2360,0.471621109
2361,2361,0.471621109
2362,2362,0.471621109
2363,2363,0.471621109
2364,2364,0.471621109
2365,2365,0.471621109
2366,2366,0.471621109
2367,2367,0.471621109
2368,2368,0.471621109
2369,2369,0.471621109
2370,2370,0.471621109
2371,2371,0.471621109
2372,2372,0.471621109
2373,2373,0.471621109
2374,2374,0.471621109
2375,2375,0.471621109
2376,2376,0.471621109
2377,2377,0.471621109
2378,2378,0.471621109
2379,2379,0.471621109
2380,2380,0.471621109
2381,2381,0.471621109
2382,2382,0.471621109
2383,2383,0.471621109
2384,2384,0.471621109
2385,2385,0.471621109
2386,2386,0.471621109
2387,2387,0.218137085
2388,2388,0.195
2389,2389,0.471621109
2390,2390,0.471621109
2391,2391,0.471621109
2392,2392,0.471621109
2393,2393,0.242535625
2394,2394,0.471621109
2395,2395,0.471621109
2396,2396,0.471621109
2397,2397,0.471621109
2398,2398,0.471621109
2399,2399,0.471621109
2400,2400,0.471621109
2401,2401,0.471621109
2402,2402,0.471621109
2403,2403,0.471621109
2404,2404,0.471621109
2405,2405,0.471621109
2406,2406,0.471621109
2407,2407,0.471621109
2408,2408,0.471621109
2409,2409,0.471621109
2410,2410,0.471621109
2411,2411,0.471621109
2412,2412,0.471621109
2413,2413,0.471621109
2414,2414,0.471621109
2415,2415,0.471621109
2416,2416,0.471621109
2417,2417,0.471621109
2418,2418,0.471621109
2419,2419,0.471621109
2420,2420,0.471621109
2421,2421,0.471621109
2422,2422,0.471621109
2423,2423,0.471621109
2424,2424,0.471621109
2425,2425,0.471621109
2426,2426,0.150755672
2427,2427,0.471621109
2428,2428,0.471621109
2429,2429,0.471621109
2430,2430,0.471621109
2431,2431,0.471621109
2432,2432,0.471621109
2433,2433,0.471621109
2434,2434,0.471621109
2435,2435,0.471621109
2436,2436,0.471621109
2437,2437,0.471621109
2438,2438,0.471621109
2439,2439,0.471621109
2440,2440,0.471621109
2441,2441,0.471621109
2442,2442,0.471621109
2443,2443,0.471621109
2444,2444,0.471621109
2445,2445,0.471621109
2446,2446,0.471621109
2447,2447,0.471621109
2448,2448,0.471621109
2449,2449,0.471621109
2450,2450,0.471621109
2451,2451,0.471621109
2452,2452,0.471621109
2453,2453,0.471621109
2454,2454,0.471621109
2455,2455,0.471621109
2456,2456,0.471621109
2457,2457,0.471621109
2458,2458,0.471621109
2459,2459,0.471621109
2460,2460,0.471621109
2461,2461,0.471621109
2462,2462,0.471621109
2463,2463,0.471621109
2464,2464,0.471621109
2465,2465,0.471621109
2466,2466,0.471621109
2467,2467,0.471621109
2468,2468,0.471621109
2469,2469,0.471621109
2470,2470,0.471621109
2471,2471,0.471621109
2472,2472,0.063355259
2473,2473,0.471621109
2474,2474,0.471621109
2475,2475,0.280224269
2476,2476,0.294845125
2477,2477,0.471621109
2478,2478,0.471621109
2479,2479,0.471621109
2480,2480,0.471621109
2481,2481,0.471621109
2482,2482,0.471621109
2483,2483,0.471621109
2484,2484,0.471621109
2485,2485,0.471621109
2486,2486,0.15625
2487,2487,0.471621109
2488,2488,0.471621109
2489,2489,0.471621109
2490,2490,0.471621109
2491,2491,0.471621109
2492,2492,0.471621109
2493,2493,0.471621109
2494,2494,0.471621109
2495,2495,0.471621109
2496,2496,0.471621109
2497,2497,0.471621109
2498,2498,0.471621109
2499,2499,0.471621109
2500,2500,0.471621109
2501,2501,0.471621109
2502,2502,0.471621109
2503,2503,0.471621109
2504,2504,0.471621109
2505,2505,0.471621109
2506,2506,0.471621109
2507,2507,0.471621109
2508,2508,0.471621109
2509,2509,0.471621109
2510,2510,0.471621109
2511,2511,0.471621109
2512,2512,0.471621109
2513,2513,0.471621109
2514,2514,0.471621109
2515,2515,0.471621109
2516,2516,0.471621109
2517,2517,0.471621109
2518,2518,0.471621109
2519,2519,0.471621109
2520,2520,0.471621109
2521,2521,0.15625
2522,2522,0.471621109
2523,2523,0.471621109
2524,2524,0.471621109
2525,2525,0.471621109
2526,2526,0.471621109
2527,2527,0.471621109
2528,2528,0.471621109
2529,2529,0.471621109
2530,2530,0.471621109
2531,2531,0.471621109
2532,2532,0.471621109
2533,2533,0.063355259
2534,2534,0.471621109
2535,2535,0.471621109
2536,2536,0.471621109
2537,2537,0.471621109
2538,2538,0.471621109
2539,2539,0.471621109
2540,2540,0.471621109
2541,2541,0.471621109
2542,2542,0.471621109
2543,2543,0.471621109
2544,2544,0.471621109
2545,2545,0.15625
2546,2546,0.471621109
2547,2547,0.471621109
2548,2548,0.471621109
2549,2549,0.471621109
2550,2550,0.471621109
2551,2551,0.471621109
2552,2552,0.471621109
2553,2553,0
2554,2554,0.471621109
2555,2555,0.471621109
2556,2556,0.471621109
2557,2557,0.471621109
2558,2558,0.471621109
2559,2559,0.471621109
2560,2560,0.471621109
2561,2561,0.471621109
2562,2562,0.471621109
2563,2563,0.471621109
2564,2564,0.471621109
2565,2565,0.471621109
2566,2566,0.471621109
2567,2567,0.195
2568,2568,0.169200098
2569,2569,0.471621109
2570,2570,0.471621109
2571,2571,0.471621109
2572,2572,0.471621109
2573,2573,0.471621109
2574,2574,0.471621109
2575,2575,0.471621109
2576,2576,0.471621109
2577,2577,0.471621109
2578,2578,0.471621109
2579,2579,0.471621109
2580,2580,0.471621109
2581,2581,0.471621109
2582,2582,0.471621109
2583,2583,0.471621109
2584,2584,0.471621109
2585,2585,0.471621109
2586,2586,0.471621109
2587,2587,0.471621109
2588,2588,0.471621109
2589,2589,0.471621109
2590,2590,0.471621109
2591,2591,0.471621109
2592,2592,0.471621109
2593,2593,0.471621109
2594,2594,0.471621109
2595,2595,0.471621109
2596,2596,0.471621109
2597,2597,0.197223373
2598,2598,-0.123668436
2599,2599,0.471621109
2600,2600,0.471621109
2601,2601,0.471621109
2602,2602,0.471621109
2603,2603,0.471621109
2604,2604,0.471621109
2605,2605,0.471621109
2606,2606,0.471621109
2607,2607,0.471621109
2608,2608,0.471621109
2609,2609,0.471621109
2610,2610,0.471621109
2611,2611,0.471621109
2612,2612,0.471621109
2613,2613,0.471621109
2614,2614,0.471621109
2615,2615,0.471621109
2616,2616,0.471621109
2617,2617,0.471621109
2618,2618,0.471621109
2619,2619,0.471621109
2620,2620,0.471621109
2621,2621,0.471621109
2622,2622,0.471621109
2623,2623,0.471621109
2624,2624,0.471621109
2625,2625,0.471621109
2626,2626,0.471621109
2627,2627,0.471621109
2628,2628,0.471621109
2629,2629,0.471621109
2630,2630,0.471621109
2631,2631,0.471621109
2632,2632,0.471621109
2633,2633,0.471621109
2634,2634,0.471621109
2635,2635,0.471621109
2636,2636,0.471621109
2637,2637,0.471621109
2638,2638,0.471621109
2639,2639,0.37272948
2640,2640,0.471621109
2641,2641,0.471621109
2642,2642,0.471621109
2643,2643,0.471621109
2644,2644,0.471621109
2645,2645,0.471621109
2646,2646,0.471621109
2647,2647,0.471621109
2648,2648,0.471621109
2649,2649,0.471621109
2650,2650,0.471621109
2651,2651,0.471621109
2652,2652,0.471621109
2653,2653,0.471621109
2654,2654,0.471621109
2655,2655,0.471621109
2656,2656,0.471621109
2657,2657,0.471621109
2658,2658,0.471621109
2659,2659,0.471621109
2660,2660,0.471621109
2661,2661,0.471621109
2662,2662,0.471621109
2663,2663,0.471621109
2664,2664,0.471621109
2665,2665,0.471621109
2666,2666,-0.113002867
2667,2667,0.471621109
2668,2668,0.471621109
2669,2669,0.471621109
2670,2670,0.471621109
2671,2671,0.471621109
2672,2672,0.471621109
2673,2673,0.471621109
2674,2674,0.15625
2675,2675,0.471621109
2676,2676,0.471621109
2677,2677,0.471621109
2678,2678,0.471621109
2679,2679,0.471621109
2680,2680,0.471621109
2681,2681,0.471621109
2682,2682,0.471621109
2683,2683,0.471621109
2684,2684,0.471621109
2685,2685,0.471621109
2686,2686,0.471621109
2687,2687,0.471621109
2688,2688,0.471621109
2689,2689,0.471621109
2690,2690,0.471621109
2691,2691,0.471621109
2692,2692,0.471621109
2693,2693,0.471621109
2694,2694,0.471621109
2695,2695,0.471621109
2696,2696,0.471621109
2697,2697,0.471621109
2698,2698,0.471621109
2699,2699,0.471621109
2700,2700,0.471621109
2701,2701,0.471621109
2702,2702,0.471621109
2703,2703,0.471621109
2704,2704,0.471621109
2705,2705,0.471621109
2706,2706,0.471621109
2707,2707,0.471621109
2708,2708,0.471621109
2709,2709,0.15625
2710,2710,0.471621109
2711,2711,0.471621109
2712,2712,0.471621109
2713,2713,0.471621109
2714,2714,0.471621109
2715,2715,0.471621109
2716,2716,0.471621109
2717,2717,0.539168921
2718,2718,0.471621109
2719,2719,0.471621109
2720,2720,0.471621109
2721,2721,0.471621109
2722,2722,0.471621109
2723,2723,0.471621109
2724,2724,0.471621109
2725,2725,0.471621109
2726,2726,0.471621109
2727,2727,0.471621109
2728,2728,0.471621109
2729,2729,0.195
2730,2730,0.471621109
2731,2731,0.471621109
2732,2732,0.471621109
2733,2733,0.471621109
2734,2734,0.471621109
2735,2735,0.471621109
2736,2736,0.539168921
2737,2737,0.471621109
2738,2738,0.471621109
2739,2739,0.471621109
2740,2740,0.471621109
2741,2741,0.471621109
2742,2742,0.471621109
2743,2743,0.471621109
2744,2744,0.471621109
2745,2745,0.471621109
2746,2746,0.471621109
2747,2747,0.471621109
2748,2748,0.471621109
2749,2749,0.471621109
2750,2750,0.471621109
2751,2751,0.471621109
2752,2752,0.471621109
2753,2753,0.471621109
2754,2754,0.471621109
2755,2755,0.471621109
2756,2756,0.471621109
2757,2757,0.471621109
2758,2758,0.471621109
2759,2759,0.471621109
2760,2760,0.471621109
2761,2761,0.471621109
2762,2762,0.471621109
2763,2763,0.471621109
2764,2764,0.471621109
2765,2765,0.471621109
2766,2766,0.471621109
2767,2767,0.471621109
2768,2768,0.471621109
2769,2769,0.471621109
2770,2770,0.471621109
2771,2771,0.471621109
2772,2772,0.471621109
2773,2773,0.187055826
2774,2774,0.471621109
2775,2775,0.471621109
2776,2776,0.471621109
2777,2777,0.539168921
2778,2778,0.471621109
2779,2779,0.471621109
2780,2780,0.471621109
2781,2781,0.471621109
2782,2782,0.471621109
2783,2783,0.471621109
2784,2784,0.471621109
2785,2785,0.471621109
2786,2786,0.471621109
2787,2787,0.051970115
2788,2788,0.051970115
2789,2789,0.471621109
2790,2790,0.471621109
2791,2791,0.471621109
2792,2792,-0.153960072
2793,2793,0.471621109
2794,2794,0.471621109
2795,2795,0.471621109
2796,2796,0.195
